Time ( s )	Y (  )
0.2210	112.796
0.2220	113.285
0.2230	112.796
0.2240	112.796
0.2250	112.796
0.2260	112.796
0.2270	112.796
0.2280	112.796
0.2290	112.796
0.2300	112.796
0.2310	112.796
0.2320	112.796
0.2330	112.796
0.2340	112.796
0.2350	112.796
0.2360	112.796
0.2370	112.796
0.2380	112.796
0.2390	112.796
0.2400	112.796
0.2410	113.285
0.2420	113.285
0.2430	112.796
0.2440	112.796
0.2450	112.796
0.2460	112.796
0.2470	112.796
0.2480	113.285
0.2490	112.796
0.2500	112.796
0.2510	112.796
0.2520	113.285
0.2530	113.285
0.2540	113.285
0.2550	112.796
0.2560	112.796
0.2570	113.285
0.2580	112.796
0.2590	112.796
0.2600	112.796
0.2610	112.796
0.2620	112.796
0.2630	112.796
0.2640	112.796
0.2650	112.796
0.2660	112.796
0.2670	112.796
0.2680	112.796
0.2690	112.796
0.2700	112.796
0.2710	112.796
0.2720	112.796
0.2730	112.796
0.2740	112.796
0.2750	112.796
0.2760	112.796
0.2770	112.796
0.2780	112.796
0.2790	113.285
0.2800	113.285
0.2810	112.796
0.2820	113.285
0.2830	112.796
0.2840	113.285
0.2850	113.285
0.2860	113.285
0.2870	113.285
0.2880	112.796
0.2890	112.796
0.2900	113.285
0.2910	113.285
0.2920	112.796
0.2930	112.796
0.2940	112.796
0.2950	113.285
0.2960	112.796
0.2970	112.796
0.2980	113.285
0.2990	112.796
0.3000	112.796
0.3010	112.796
0.3020	112.796
0.3030	112.796
0.3040	112.796
0.3050	112.796
0.3060	112.796
0.3070	112.796
0.3080	112.796
0.3090	112.796
0.3100	112.796
0.3110	112.796
0.3120	112.796
0.3130	112.796
0.3140	112.796
0.3150	112.796
0.3160	112.796
0.3170	112.796
0.3180	112.796
0.3190	112.796
0.3200	112.796
0.3210	112.796
0.3220	113.285
0.3230	112.796
0.3240	112.796
0.3250	112.796
0.3260	112.796
0.3270	112.796
0.3280	113.285
0.3290	112.796
0.3300	112.796
0.3310	112.796
0.3320	112.796
0.3330	113.285
0.3340	113.285
0.3350	113.285
0.3360	113.285
0.3370	112.796
0.3380	112.796
0.3390	113.285
0.3400	112.796
0.3410	113.285
0.3420	112.796
0.3430	112.796
0.3440	112.796
0.3450	112.796
0.3460	112.796
0.3470	112.796
0.3480	113.285
0.3490	112.796
0.3500	112.796
0.3510	112.796
0.3520	112.796
0.3530	113.285
0.3540	112.796
0.3550	112.796
0.3560	112.796
0.3570	112.796
0.3580	112.796
0.3590	112.796
0.3600	112.796
0.3610	112.796
0.3620	112.796
0.3630	112.796
0.3640	112.796
0.3650	112.796
0.3660	112.796
0.3670	112.796
0.3680	112.796
0.3690	112.796
0.3700	112.796
0.3710	112.796
0.3720	113.285
0.3730	112.796
0.3740	113.285
0.3750	112.796
0.3760	112.796
0.3770	112.796
0.3780	113.285
0.3790	113.285
0.3800	112.796
0.3810	113.285
0.3820	112.796
0.3830	113.285
0.3840	113.285
0.3850	113.285
0.3860	113.285
0.3870	113.285
0.3880	113.285
0.3890	112.796
0.3900	112.796
0.3910	112.796
0.3920	113.285
0.3930	112.796
0.3940	112.796
0.3950	112.796
0.3960	112.796
0.3970	112.796
0.3980	112.796
0.3990	112.796
0.4000	112.796
0.4010	112.796
0.4020	112.796
0.4030	112.796
0.4040	112.796
0.4050	112.796
0.4060	112.796
0.4070	112.796
0.4080	112.796
0.4090	113.285
0.4100	112.796
0.4110	112.796
0.4120	113.285
0.4130	113.285
0.4140	112.796
0.4150	112.796
0.4160	112.796
0.4170	112.796
0.4180	113.285
0.4190	112.796
0.4200	113.285
0.4210	113.285
0.4220	112.796
0.4230	113.285
0.4240	112.796
0.4250	112.796
0.4260	112.796
0.4270	113.285
0.4280	113.285
0.4290	112.796
0.4300	113.285
0.4310	112.796
0.4320	113.285
0.4330	112.796
0.4340	113.285
0.4350	112.796
0.4360	112.796
0.4370	112.796
0.4380	112.796
0.4390	112.796
0.4400	112.796
0.4410	112.796
0.4420	112.796
0.4430	112.796
0.4440	112.796
0.4450	112.796
0.4460	112.796
0.4470	112.796
0.4480	112.796
0.4490	112.796
0.4500	113.285
0.4510	112.796
0.4520	112.796
0.4530	112.796
0.4540	112.796
0.4550	112.796
0.4560	113.285
0.4570	113.285
0.4580	113.285
0.4590	113.285
0.4600	112.796
0.4610	112.796
0.4620	113.285
0.4630	112.796
0.4640	113.285
0.4650	112.796
0.4660	112.796
0.4670	112.796
0.4680	112.796
0.4690	112.796
0.4700	113.285
0.4710	113.285
0.4720	113.285
0.4730	112.796
0.4740	112.796
0.4750	112.796
0.4760	112.796
0.4770	112.796
0.4780	112.796
0.4790	112.796
0.4800	112.796
0.4810	112.796
0.4820	112.796
0.4830	112.796
0.4840	112.796
0.4850	112.796
0.4860	112.796
0.4870	112.796
0.4880	112.796
0.4890	112.796
0.4900	112.796
0.4910	112.796
0.4920	112.796
0.4930	112.796
0.4940	112.796
0.4950	112.796
0.4960	112.796
0.4970	113.285
0.4980	112.796
0.4990	113.285
0.5000	112.796
0.5010	113.285
0.5020	113.285
0.5030	112.796
0.5040	113.285
0.5050	113.285
0.5060	112.796
0.5070	113.285
0.5080	112.796
0.5090	112.796
0.5100	112.796
0.5110	112.796
0.5120	112.796
0.5130	112.796
0.5140	112.796
0.5150	112.796
0.5160	112.796
0.5170	112.796
0.5180	112.796
0.5190	112.796
0.5200	112.796
0.5210	112.796
0.5220	112.796
0.5230	112.796
0.5240	112.796
0.5250	112.796
0.5260	112.796
0.5270	112.796
0.5280	112.796
0.5290	112.796
0.5300	112.796
0.5310	112.796
0.5320	112.796
0.5330	112.796
0.5340	113.285
0.5350	112.796
0.5360	112.796
0.5370	113.285
0.5380	112.796
0.5390	112.796
0.5400	112.796
0.5410	113.285
0.5420	112.796
0.5430	112.796
0.5440	113.285
0.5450	112.796
0.5460	112.796
0.5470	112.796
0.5480	112.796
0.5490	112.796
0.5500	112.796
0.5510	112.796
0.5520	113.285
0.5530	112.796
0.5540	113.285
0.5550	113.285
0.5560	112.796
0.5570	113.285
0.5580	113.285
0.5590	112.796
0.5600	112.796
0.5610	113.285
0.5620	113.285
0.5630	113.285
0.5640	113.285
0.5650	112.796
0.5660	113.285
0.5670	113.285
0.5680	113.285
0.5690	112.796
0.5700	112.796
0.5710	112.796
0.5720	112.796
0.5730	112.796
0.5740	112.796
0.5750	112.796
0.5760	112.796
0.5770	112.796
0.5780	112.796
0.5790	112.796
0.5800	112.796
0.5810	112.796
0.5820	112.796
0.5830	112.796
0.5840	112.796
0.5850	112.796
0.5860	112.796
0.5870	112.796
0.5880	112.796
0.5890	112.796
0.5900	112.796
0.5910	112.796
0.5920	112.796
0.5930	112.796
0.5940	112.796
0.5950	112.796
0.5960	112.796
0.5970	112.796
0.5980	112.796
0.5990	113.285
0.6000	112.796
0.6010	112.796
0.6020	113.285
0.6030	113.285
0.6040	112.796
0.6050	112.796
0.6060	112.796
0.6070	113.285
0.6080	112.796
0.6090	113.285
0.6100	113.285
0.6110	113.285
0.6120	113.285
0.6130	113.285
0.6140	113.285
0.6150	113.285
0.6160	112.796
0.6170	113.285
0.6180	113.285
0.6190	113.285
0.6200	113.285
0.6210	112.796
0.6220	112.796
0.6230	113.285
0.6240	113.285
0.6250	112.796
0.6260	112.796
0.6270	112.796
0.6280	113.285
0.6290	113.285
0.6300	112.796
0.6310	112.796
0.6320	112.796
0.6330	113.285
0.6340	113.285
0.6350	112.796
0.6360	112.796
0.6370	113.285
0.6380	113.285
0.6390	112.796
0.6400	113.285
0.6410	112.796
0.6420	113.285
0.6430	112.796
0.6440	113.285
0.6450	113.285
0.6460	113.285
0.6470	113.285
0.6480	113.285
0.6490	112.796
0.6500	112.796
0.6510	112.796
0.6520	112.796
0.6530	112.796
0.6540	112.796
0.6550	112.796
0.6560	112.796
0.6570	112.796
0.6580	112.796
0.6590	112.796
0.6600	112.796
0.6610	112.796
0.6620	112.796
0.6630	112.796
0.6640	112.796
0.6650	112.796
0.6660	112.796
0.6670	112.796
0.6680	112.796
0.6690	112.796
0.6700	113.285
0.6710	112.796
0.6720	112.796
0.6730	113.285
0.6740	113.285
0.6750	112.796
0.6760	112.796
0.6770	113.285
0.6780	112.796
0.6790	112.796
0.6800	112.796
0.6810	113.285
0.6820	113.285
0.6830	113.285
0.6840	113.285
0.6850	113.285
0.6860	113.285
0.6870	113.285
0.6880	113.285
0.6890	113.285
0.6900	113.285
0.6910	113.285
0.6920	112.796
0.6930	112.796
0.6940	112.796
0.6950	112.796
0.6960	113.285
0.6970	112.796
0.6980	112.796
0.6990	112.796
0.7000	112.796
0.7010	112.796
0.7020	112.796
0.7030	112.796
0.7040	112.796
0.7050	112.796
0.7060	112.796
0.7070	112.796
0.7080	112.796
0.7090	112.796
0.7100	112.796
0.7110	112.796
0.7120	112.796
0.7130	112.796
0.7140	112.796
0.7150	112.796
0.7160	112.796
0.7170	112.796
0.7180	113.285
0.7190	113.285
0.7200	112.796
0.7210	113.285
0.7220	112.796
0.7230	113.285
0.7240	113.285
0.7250	113.285
0.7260	112.796
0.7270	112.796
0.7280	113.285
0.7290	113.285
0.7300	113.285
0.7310	112.796
0.7320	113.285
0.7330	112.796
0.7340	113.285
0.7350	113.285
0.7360	112.796
0.7370	112.796
0.7380	112.796
0.7390	112.796
0.7400	112.796
0.7410	112.796
0.7420	112.796
0.7430	112.796
0.7440	112.796
0.7450	112.796
0.7460	112.796
0.7470	112.796
0.7480	112.796
0.7490	112.796
0.7500	112.796
0.7510	112.796
0.7520	112.796
0.7530	112.796
0.7540	113.285
0.7550	112.796
0.7560	112.796
0.7570	112.796
0.7580	113.285
0.7590	112.796
0.7600	113.285
0.7610	113.285
0.7620	113.285
0.7630	113.285
0.7640	113.285
0.7650	113.285
0.7660	112.796
0.7670	113.285
0.7680	113.285
0.7690	112.796
0.7700	112.796
0.7710	113.285
0.7720	113.285
0.7730	113.285
0.7740	112.796
0.7750	112.796
0.7760	112.796
0.7770	112.796
0.7780	112.796
0.7790	112.796
0.7800	112.796
0.7810	112.796
0.7820	112.796
0.7830	112.796
0.7840	112.796
0.7850	112.796
0.7860	112.796
0.7870	112.796
0.7880	112.796
0.7890	112.796
0.7900	112.796
0.7910	112.796
0.7920	112.796
0.7930	112.796
0.7940	112.796
0.7950	113.285
0.7960	112.796
0.7970	112.796
0.7980	113.285
0.7990	112.796
0.8000	113.285
0.8010	113.285
0.8020	112.796
0.8030	113.285
0.8040	112.796
0.8050	112.796
0.8060	112.796
0.8070	113.285
0.8080	112.796
0.8090	112.796
0.8100	112.796
0.8110	112.796
0.8120	112.796
0.8130	112.796
0.8140	112.796
0.8150	112.796
0.8160	112.796
0.8170	112.796
0.8180	112.796
0.8190	113.285
0.8200	113.285
0.8210	113.285
0.8220	113.285
0.8230	112.796
0.8240	113.285
0.8250	112.796
0.8260	113.285
0.8270	112.796
0.8280	112.796
0.8290	112.796
0.8300	112.796
0.8310	112.796
0.8320	112.796
0.8330	112.796
0.8340	112.796
0.8350	112.796
0.8360	112.796
0.8370	112.796
0.8380	112.796
0.8390	112.796
0.8400	113.285
0.8410	112.796
0.8420	112.796
0.8430	112.796
0.8440	112.796
0.8450	113.285
0.8460	112.796
0.8470	112.796
0.8480	112.796
0.8490	113.285
0.8500	112.796
0.8510	113.285
0.8520	113.285
0.8530	113.285
0.8540	113.285
0.8550	113.285
0.8560	112.796
0.8570	112.796
0.8580	113.285
0.8590	112.796
0.8600	113.285
0.8610	112.796
0.8620	112.796
0.8630	113.285
0.8640	112.796
0.8650	113.285
0.8660	112.796
0.8670	112.796
0.8680	112.796
0.8690	112.796
0.8700	112.796
0.8710	112.796
0.8720	112.796
0.8730	113.285
0.8740	112.796
0.8750	112.796
0.8760	112.796
0.8770	112.796
0.8780	112.796
0.8790	112.796
0.8800	112.796
0.8810	112.796
0.8820	112.796
0.8830	112.796
0.8840	112.796
0.8850	112.796
0.8860	112.796
0.8870	112.796
0.8880	112.796
0.8890	112.796
0.8900	112.796
0.8910	112.796
0.8920	112.796
0.8930	112.796
0.8940	113.285
0.8950	112.796
0.8960	112.796
0.8970	113.285
0.8980	112.796
0.8990	112.796
0.9000	113.285
0.9010	113.285
0.9020	113.285
0.9030	113.285
0.9040	112.796
0.9050	113.285
0.9060	112.796
0.9070	113.285
0.9080	112.796
0.9090	112.796
0.9100	112.796
0.9110	112.796
0.9120	112.796
0.9130	112.796
0.9140	112.796
0.9150	112.796
0.9160	112.796
0.9170	113.285
0.9180	113.285
0.9190	113.285
0.9200	113.285
0.9210	112.796
0.9220	112.796
0.9230	113.285
0.9240	113.285
0.9250	112.796
0.9260	112.796
0.9270	112.796
0.9280	112.796
0.9290	112.796
0.9300	112.796
0.9310	112.796
0.9320	112.796
0.9330	113.285
0.9340	113.285
0.9350	112.796
0.9360	112.796
0.9370	112.796
0.9380	112.796
0.9390	112.796
0.9400	112.796
0.9410	112.796
0.9420	112.796
0.9430	112.796
0.9440	112.796
0.9450	112.796
0.9460	112.796
0.9470	112.796
0.9480	112.796
0.9490	112.796
0.9500	112.796
0.9510	112.796
0.9520	112.796
0.9530	112.796
0.9540	112.796
0.9550	112.796
0.9560	112.796
0.9570	112.796
0.9580	112.796
0.9590	112.796
0.9600	112.796
0.9610	112.796
0.9620	112.796
0.9630	112.796
0.9640	112.796
0.9650	112.796
0.9660	112.796
0.9670	112.796
0.9680	112.796
0.9690	113.285
0.9700	112.796
0.9710	112.796
0.9720	112.796
0.9730	112.796
0.9740	112.796
0.9750	112.796
0.9760	113.285
0.9770	112.796
0.9780	113.285
0.9790	112.796
0.9800	113.285
0.9810	113.285
0.9820	113.285
0.9830	112.796
0.9840	112.796
0.9850	112.796
0.9860	113.285
0.9870	113.285
0.9880	113.285
0.9890	112.796
0.9900	112.796
0.9910	113.285
0.9920	113.285
0.9930	112.796
0.9940	112.796
0.9950	112.796
0.9960	112.796
0.9970	113.285
0.9980	112.796
0.9990	112.796
1.0000	112.796
1.0010	113.285
1.0020	112.796
1.0030	112.796
1.0040	112.796
1.0050	112.796
1.0060	112.796
1.0070	112.796
1.0080	112.796
1.0090	112.796
1.0100	112.796
1.0110	112.796
1.0120	112.796
1.0130	112.796
1.0140	112.796
1.0150	112.796
1.0160	112.796
1.0170	112.796
1.0180	112.796
1.0190	112.796
1.0200	112.796
1.0210	112.796
1.0220	112.796
1.0230	112.796
1.0240	112.796
1.0250	112.796
1.0260	112.796
1.0270	112.796
1.0280	113.285
1.0290	112.796
1.0300	112.796
1.0310	112.796
1.0320	113.285
1.0330	112.796
1.0340	113.285
1.0350	112.796
1.0360	113.285
1.0370	112.796
1.0380	112.796
1.0390	112.796
1.0400	112.796
1.0410	112.796
1.0420	112.796
1.0430	112.796
1.0440	113.285
1.0450	112.796
1.0460	113.285
1.0470	113.285
1.0480	113.285
1.0490	113.285
1.0500	112.796
1.0510	112.796
1.0520	112.796
1.0530	112.796
1.0540	112.796
1.0550	112.796
1.0560	112.796
1.0570	113.285
1.0580	112.796
1.0590	112.796
1.0600	112.796
1.0610	112.796
1.0620	112.796
1.0630	112.796
1.0640	112.796
1.0650	112.796
1.0660	112.796
1.0670	112.796
1.0680	112.796
1.0690	112.796
1.0700	112.796
1.0710	112.796
1.0720	112.796
1.0730	112.796
1.0740	112.796
1.0750	113.285
1.0760	112.796
1.0770	112.796
1.0780	112.796
1.0790	112.796
1.0800	112.796
1.0810	112.796
1.0820	112.796
1.0830	113.285
1.0840	113.285
1.0850	113.285
1.0860	112.796
1.0870	112.796
1.0880	112.796
1.0890	113.285
1.0900	112.796
1.0910	113.285
1.0920	112.796
1.0930	112.796
1.0940	112.796
1.0950	112.796
1.0960	112.796
1.0970	112.796
1.0980	112.796
1.0990	112.796
1.1000	112.796
1.1010	112.796
1.1020	112.796
1.1030	112.796
1.1040	112.796
1.1050	112.796
1.1060	112.796
1.1070	112.796
1.1080	112.796
1.1090	112.796
1.1100	112.796
1.1110	112.796
1.1120	112.796
1.1130	112.796
1.1140	112.796
1.1150	112.796
1.1160	113.285
1.1170	113.285
1.1180	113.285
1.1190	113.285
1.1200	113.285
1.1210	113.285
1.1220	113.285
1.1230	113.285
1.1240	112.796
1.1250	112.796
1.1260	112.796
1.1270	112.796
1.1280	112.796
1.1290	112.796
1.1300	112.796
1.1310	112.796
1.1320	112.796
1.1330	112.796
1.1340	112.796
1.1350	112.796
1.1360	112.796
1.1370	113.285
1.1380	113.285
1.1390	112.796
1.1400	113.285
1.1410	113.285
1.1420	112.796
1.1430	113.285
1.1440	112.796
1.1450	112.796
1.1460	112.796
1.1470	112.796
1.1480	112.796
1.1490	113.285
1.1500	113.285
1.1510	112.796
1.1520	112.796
1.1530	112.796
1.1540	112.796
1.1550	112.796
1.1560	112.796
1.1570	112.796
1.1580	112.796
1.1590	112.796
1.1600	112.796
1.1610	112.796
1.1620	112.796
1.1630	112.796
1.1640	112.796
1.1650	112.796
1.1660	112.796
1.1670	112.796
1.1680	112.796
1.1690	112.796
1.1700	112.796
1.1710	112.796
1.1720	113.285
1.1730	113.285
1.1740	112.796
1.1750	112.796
1.1760	112.796
1.1770	113.285
1.1780	112.796
1.1790	112.796
1.1800	112.796
1.1810	112.796
1.1820	112.796
1.1830	113.285
1.1840	113.285
1.1850	113.285
1.1860	112.796
1.1870	112.796
1.1880	113.285
1.1890	112.796
1.1900	112.796
1.1910	113.285
1.1920	112.796
1.1930	112.796
1.1940	113.285
1.1950	112.796
1.1960	112.796
1.1970	112.796
1.1980	112.796
1.1990	112.796
1.2000	112.796
1.2010	112.796
1.2020	112.796
1.2030	112.796
1.2040	112.796
1.2050	112.796
1.2060	112.796
1.2070	112.796
1.2080	112.796
1.2090	112.796
1.2100	112.796
1.2110	113.285
1.2120	113.285
1.2130	113.285
1.2140	112.796
1.2150	112.796
1.2160	113.285
1.2170	113.285
1.2180	113.285
1.2190	113.285
1.2200	112.796
1.2210	113.285
1.2220	113.285
1.2230	112.796
1.2240	113.285
1.2250	112.796
1.2260	112.796
1.2270	112.796
1.2280	112.796
1.2290	112.796
1.2300	112.796
1.2310	113.285
1.2320	112.796
1.2330	112.796
1.2340	112.796
1.2350	112.796
1.2360	112.796
1.2370	112.796
1.2380	112.796
1.2390	112.796
1.2400	112.796
1.2410	112.796
1.2420	112.796
1.2430	113.285
1.2440	112.796
1.2450	112.796
1.2460	112.796
1.2470	112.796
1.2480	112.796
1.2490	112.796
1.2500	112.796
1.2510	113.285
1.2520	112.796
1.2530	112.796
1.2540	112.796
1.2550	112.796
1.2560	112.796
1.2570	113.285
1.2580	112.796
1.2590	113.285
1.2600	113.285
1.2610	113.285
1.2620	112.796
1.2630	112.796
1.2640	112.796
1.2650	112.796
1.2660	112.796
1.2670	112.796
1.2680	112.796
1.2690	112.796
1.2700	112.796
1.2710	112.796
1.2720	112.796
1.2730	112.796
1.2740	112.796
1.2750	112.796
1.2760	112.796
1.2770	112.796
1.2780	112.796
1.2790	112.796
1.2800	112.796
1.2810	112.796
1.2820	112.796
1.2830	112.796
1.2840	112.796
1.2850	112.796
1.2860	112.796
1.2870	113.285
1.2880	113.285
1.2890	113.285
1.2900	112.796
1.2910	113.285
1.2920	112.796
1.2930	113.285
1.2940	112.796
1.2950	112.796
1.2960	112.796
1.2970	112.796
1.2980	113.285
1.2990	113.285
1.3000	112.796
1.3010	112.796
1.3020	113.285
1.3030	113.285
1.3040	112.796
1.3050	112.796
1.3060	112.796
1.3070	112.796
1.3080	112.796
1.3090	112.796
1.3100	112.796
1.3110	112.796
1.3120	112.796
1.3130	112.796
1.3140	112.796
1.3150	112.796
1.3160	112.796
1.3170	112.796
1.3180	112.796
1.3190	112.796
1.3200	112.796
1.3210	112.796
1.3220	112.796
1.3230	112.796
1.3240	113.285
1.3250	112.796
1.3260	112.796
1.3270	112.796
1.3280	112.796
1.3290	113.285
1.3300	113.285
1.3310	112.796
1.3320	112.796
1.3330	113.285
1.3340	113.285
1.3350	113.285
1.3360	113.285
1.3370	112.796
1.3380	113.285
1.3390	113.285
1.3400	112.796
1.3410	112.796
1.3420	112.796
1.3430	112.796
1.3440	112.796
1.3450	112.796
1.3460	112.796
1.3470	112.796
1.3480	112.796
1.3490	112.796
1.3500	112.796
1.3510	112.796
1.3520	112.796
1.3530	112.796
1.3540	112.796
1.3550	112.796
1.3560	113.285
1.3570	113.285
1.3580	112.796
1.3590	112.796
1.3600	112.796
1.3610	112.796
1.3620	112.796
1.3630	112.796
1.3640	112.796
1.3650	112.796
1.3660	112.796
1.3670	112.796
1.3680	113.285
1.3690	112.796
1.3700	112.796
1.3710	112.796
1.3720	112.796
1.3730	112.796
1.3740	112.796
1.3750	112.796
1.3760	112.796
1.3770	112.796
1.3780	112.796
1.3790	112.796
1.3800	112.796
1.3810	112.796
1.3820	112.796
1.3830	112.796
1.3840	112.796
1.3850	112.796
1.3860	112.796
1.3870	112.796
1.3880	112.796
1.3890	112.796
1.3900	112.796
1.3910	112.796
1.3920	113.285
1.3930	112.796
1.3940	112.796
1.3950	113.285
1.3960	113.285
1.3970	112.796
1.3980	113.285
1.3990	112.796
1.4000	113.285
1.4010	113.285
1.4020	112.796
1.4030	113.285
1.4040	113.285
1.4050	113.285
1.4060	113.285
1.4070	113.285
1.4080	113.285
1.4090	112.796
1.4100	113.285
1.4110	112.796
1.4120	112.796
1.4130	112.796
1.4140	112.796
1.4150	112.796
1.4160	113.285
1.4170	112.796
1.4180	113.285
1.4190	112.796
1.4200	112.796
1.4210	112.796
1.4220	112.796
1.4230	112.796
1.4240	112.796
1.4250	112.796
1.4260	112.796
1.4270	112.796
1.4280	112.796
1.4290	112.796
1.4300	112.796
1.4310	112.796
1.4320	112.796
1.4330	112.796
1.4340	113.285
1.4350	112.796
1.4360	113.285
1.4370	112.796
1.4380	112.796
1.4390	112.796
1.4400	112.796
1.4410	113.285
1.4420	112.796
1.4430	112.796
1.4440	112.796
1.4450	112.796
1.4460	112.796
1.4470	112.796
1.4480	112.796
1.4490	112.796
1.4500	113.285
1.4510	113.285
1.4520	113.285
1.4530	112.796
1.4540	113.285
1.4550	112.796
1.4560	112.796
1.4570	112.796
1.4580	112.796
1.4590	112.796
1.4600	112.796
1.4610	112.796
1.4620	112.796
1.4630	112.796
1.4640	113.285
1.4650	112.796
1.4660	113.285
1.4670	113.285
1.4680	113.285
1.4690	113.285
1.4700	113.285
1.4710	113.285
1.4720	113.285
1.4730	112.796
1.4740	112.796
1.4750	112.796
1.4760	112.796
1.4770	112.796
1.4780	112.796
1.4790	112.796
1.4800	112.796
1.4810	112.796
1.4820	112.796
1.4830	112.796
1.4840	112.796
1.4850	112.796
1.4860	112.796
1.4870	112.796
1.4880	112.796
1.4890	112.796
1.4900	112.796
1.4910	112.796
1.4920	112.796
1.4930	112.796
1.4940	112.796
1.4950	113.285
1.4960	112.796
1.4970	112.796
1.4980	112.796
1.4990	112.796
1.5000	113.285
1.5010	113.285
1.5020	112.796
1.5030	113.285
1.5040	113.285
1.5050	112.796
1.5060	113.285
1.5070	113.285
1.5080	112.796
1.5090	112.796
1.5100	112.796
1.5110	113.285
1.5120	112.796
1.5130	112.796
1.5140	113.285
1.5150	113.285
1.5160	112.796
1.5170	113.285
1.5180	112.796
1.5190	112.796
1.5200	113.285
1.5210	112.796
1.5220	112.796
1.5230	112.796
1.5240	112.796
1.5250	112.796
1.5260	112.796
1.5270	112.796
1.5280	112.796
1.5290	112.796
1.5300	112.796
1.5310	112.796
1.5320	112.796
1.5330	112.796
1.5340	112.796
1.5350	112.796
1.5360	112.796
1.5370	112.796
1.5380	112.796
1.5390	112.796
1.5400	112.796
1.5410	112.796
1.5420	112.796
1.5430	112.796
1.5440	112.796
1.5450	112.796
1.5460	112.796
1.5470	112.796
1.5480	112.796
1.5490	112.796
1.5500	113.285
1.5510	113.285
