Time ( s )	Y (  )
0.2120	300.413
0.2130	300.413
0.2140	300.413
0.2150	300.413
0.2160	300.413
0.2170	300.413
0.2180	300.413
0.2190	300.413
0.2200	300.413
0.2210	300.413
0.2220	300.413
0.2230	300.413
0.2240	300.413
0.2250	300.413
0.2260	300.413
0.2270	300.413
0.2280	300.413
0.2290	300.413
0.2300	300.413
0.2310	300.413
0.2320	300.413
0.2330	300.413
0.2340	300.413
0.2350	300.413
0.2360	300.612
0.2370	300.413
0.2380	300.413
0.2390	300.413
0.2400	300.413
0.2410	300.413
0.2420	300.612
0.2430	300.413
0.2440	300.413
0.2450	300.413
0.2460	300.413
0.2470	300.413
0.2480	300.413
0.2490	300.413
0.2500	300.413
0.2510	300.413
0.2520	300.413
0.2530	300.413
0.2540	300.413
0.2550	300.413
0.2560	300.413
0.2570	300.413
0.2580	300.413
0.2590	300.413
0.2600	300.612
0.2610	300.413
0.2620	300.413
0.2630	300.413
0.2640	300.413
0.2650	300.413
0.2660	300.413
0.2670	300.413
0.2680	300.413
0.2690	300.413
0.2700	300.413
0.2710	300.413
0.2720	300.413
0.2730	300.413
0.2740	300.413
0.2750	300.413
0.2760	300.413
0.2770	300.413
0.2780	300.413
0.2790	300.413
0.2800	300.413
0.2810	300.413
0.2820	300.413
0.2830	300.413
0.2840	300.413
0.2850	300.413
0.2860	300.413
0.2870	300.413
0.2880	300.413
0.2890	300.413
0.2900	300.413
0.2910	300.413
0.2920	300.413
0.2930	300.413
0.2940	300.413
0.2950	300.413
0.2960	300.413
0.2970	300.413
0.2980	300.413
0.2990	300.413
0.3000	300.413
0.3010	300.413
0.3020	300.413
0.3030	300.612
0.3040	300.612
0.3050	300.612
0.3060	300.612
0.3070	300.413
0.3080	300.413
0.3090	300.612
0.3100	300.612
0.3110	300.413
0.3120	300.413
0.3130	300.612
0.3140	300.612
0.3150	300.612
0.3160	300.612
0.3170	300.612
0.3180	300.413
0.3190	300.413
0.3200	300.413
0.3210	300.413
0.3220	300.612
0.3230	300.413
0.3240	300.413
0.3250	300.413
0.3260	300.413
0.3270	300.413
0.3280	300.413
0.3290	300.413
0.3300	300.413
0.3310	300.413
0.3320	300.413
0.3330	300.413
0.3340	300.413
0.3350	300.413
0.3360	300.413
0.3370	300.413
0.3380	300.413
0.3390	300.413
0.3400	300.413
0.3410	300.413
0.3420	300.413
0.3430	300.413
0.3440	300.413
0.3450	300.413
0.3460	300.413
0.3470	300.413
0.3480	300.612
0.3490	300.413
0.3500	300.413
0.3510	300.413
0.3520	300.413
0.3530	300.413
0.3540	300.413
0.3550	300.413
0.3560	300.413
0.3570	300.413
0.3580	300.413
0.3590	300.612
0.3600	300.612
0.3610	300.612
0.3620	300.612
0.3630	300.612
0.3640	300.612
0.3650	300.612
0.3660	300.413
0.3670	300.413
0.3680	300.413
0.3690	300.413
0.3700	300.413
0.3710	300.413
0.3720	300.413
0.3730	300.413
0.3740	300.413
0.3750	300.413
0.3760	300.413
0.3770	300.413
0.3780	300.413
0.3790	300.413
0.3800	300.413
0.3810	300.413
0.3820	300.413
0.3830	300.413
0.3840	300.413
0.3850	300.413
0.3860	300.413
0.3870	300.612
0.3880	300.413
0.3890	300.413
0.3900	300.413
0.3910	300.413
0.3920	300.612
0.3930	300.413
0.3940	300.413
0.3950	300.612
0.3960	300.413
0.3970	300.612
0.3980	300.612
0.3990	300.612
0.4000	300.413
0.4010	300.612
0.4020	300.413
0.4030	300.413
0.4040	300.413
0.4050	300.413
0.4060	300.413
0.4070	300.413
0.4080	300.413
0.4090	300.413
0.4100	300.413
0.4110	300.413
0.4120	300.413
0.4130	300.413
0.4140	300.413
0.4150	300.413
0.4160	300.413
0.4170	300.413
0.4180	300.413
0.4190	300.413
0.4200	300.413
0.4210	300.413
0.4220	300.413
0.4230	300.413
0.4240	300.413
0.4250	300.413
0.4260	300.413
0.4270	300.413
0.4280	300.413
0.4290	300.413
0.4300	300.413
0.4310	300.413
0.4320	300.612
0.4330	300.413
0.4340	300.413
0.4350	300.413
0.4360	300.413
0.4370	300.612
0.4380	300.413
0.4390	300.413
0.4400	300.413
0.4410	300.413
0.4420	300.413
0.4430	300.413
0.4440	300.413
0.4450	300.413
0.4460	300.413
0.4470	300.413
0.4480	300.612
0.4490	300.413
0.4500	300.413
0.4510	300.413
0.4520	300.413
0.4530	300.413
0.4540	300.413
0.4550	300.413
0.4560	300.413
0.4570	300.413
0.4580	300.413
0.4590	300.413
0.4600	300.413
0.4610	300.413
0.4620	300.413
0.4630	300.413
0.4640	300.413
0.4650	300.413
0.4660	300.413
0.4670	300.413
0.4680	300.413
0.4690	300.413
0.4700	300.413
0.4710	300.413
0.4720	300.612
0.4730	300.612
0.4740	300.413
0.4750	300.612
0.4760	300.413
0.4770	300.413
0.4780	300.612
0.4790	300.612
0.4800	300.413
0.4810	300.413
0.4820	300.612
0.4830	300.612
0.4840	300.413
0.4850	300.413
0.4860	300.612
0.4870	300.413
0.4880	300.413
0.4890	300.413
0.4900	300.413
0.4910	300.413
0.4920	300.413
0.4930	300.413
0.4940	300.413
0.4950	300.413
0.4960	300.413
0.4970	300.413
0.4980	300.413
0.4990	300.413
0.5000	300.413
0.5010	300.413
0.5020	300.413
0.5030	300.413
0.5040	300.413
0.5050	300.413
0.5060	300.413
0.5070	300.413
0.5080	300.413
0.5090	300.413
0.5100	300.612
0.5110	300.413
0.5120	300.612
0.5130	300.612
0.5140	300.413
0.5150	300.413
0.5160	300.413
0.5170	300.612
0.5180	300.612
0.5190	300.413
0.5200	300.413
0.5210	300.413
0.5220	300.612
0.5230	300.413
0.5240	300.413
0.5250	300.413
0.5260	300.413
0.5270	300.612
0.5280	300.413
0.5290	300.612
0.5300	300.413
0.5310	300.413
0.5320	300.413
0.5330	300.413
0.5340	300.413
0.5350	300.413
0.5360	300.413
0.5370	300.413
0.5380	300.413
0.5390	300.413
0.5400	300.413
0.5410	300.413
0.5420	300.413
0.5430	300.413
0.5440	300.413
0.5450	300.413
0.5460	300.413
0.5470	300.413
0.5480	300.413
0.5490	300.413
0.5500	300.413
0.5510	300.413
0.5520	300.413
0.5530	300.413
0.5540	300.413
0.5550	300.413
0.5560	300.413
0.5570	300.413
0.5580	300.413
0.5590	300.612
0.5600	300.413
0.5610	300.413
0.5620	300.413
0.5630	300.612
0.5640	300.413
0.5650	300.612
0.5660	300.413
0.5670	300.413
0.5680	300.413
0.5690	300.413
0.5700	300.612
0.5710	300.612
0.5720	300.413
0.5730	300.413
0.5740	300.413
0.5750	300.413
0.5760	300.612
0.5770	300.413
0.5780	300.413
0.5790	300.413
0.5800	300.413
0.5810	300.612
0.5820	300.413
0.5830	300.413
0.5840	300.413
0.5850	300.413
0.5860	300.413
0.5870	300.413
0.5880	300.612
0.5890	300.612
0.5900	300.612
0.5910	300.413
0.5920	300.612
0.5930	300.413
0.5940	300.612
0.5950	300.612
0.5960	300.413
0.5970	300.413
0.5980	300.413
0.5990	300.612
0.6000	300.413
0.6010	300.413
0.6020	300.413
0.6030	300.413
0.6040	300.413
0.6050	300.413
0.6060	300.413
0.6070	300.413
0.6080	300.413
0.6090	300.413
0.6100	300.413
0.6110	300.413
0.6120	300.413
0.6130	300.413
0.6140	300.413
0.6150	300.413
0.6160	300.413
0.6170	300.413
0.6180	300.413
0.6190	300.413
0.6200	300.413
0.6210	300.413
0.6220	300.413
0.6230	300.413
0.6240	300.413
0.6250	300.413
0.6260	300.413
0.6270	300.413
0.6280	300.413
0.6290	300.413
0.6300	300.413
0.6310	300.413
0.6320	300.413
0.6330	300.612
0.6340	300.413
0.6350	300.413
0.6360	300.413
0.6370	300.413
0.6380	300.413
0.6390	300.413
0.6400	300.413
0.6410	300.413
0.6420	300.413
0.6430	300.413
0.6440	300.413
0.6450	300.612
0.6460	300.612
0.6470	300.413
0.6480	300.612
0.6490	300.413
0.6500	300.413
0.6510	300.413
0.6520	300.612
0.6530	300.413
0.6540	300.413
0.6550	300.413
0.6560	300.413
0.6570	300.413
0.6580	300.413
0.6590	300.413
0.6600	300.413
0.6610	300.612
0.6620	300.413
0.6630	300.413
0.6640	300.413
0.6650	300.413
0.6660	300.612
0.6670	300.413
0.6680	300.413
0.6690	300.413
0.6700	300.413
0.6710	300.413
0.6720	300.413
0.6730	300.413
0.6740	300.413
0.6750	300.413
0.6760	300.413
0.6770	300.413
0.6780	300.413
0.6790	300.413
0.6800	300.413
0.6810	300.413
0.6820	300.413
0.6830	300.612
0.6840	300.413
0.6850	300.413
0.6860	300.413
0.6870	300.413
0.6880	300.413
0.6890	300.413
0.6900	300.413
0.6910	300.413
0.6920	300.413
0.6930	300.413
0.6940	300.413
0.6950	300.612
0.6960	300.413
0.6970	300.612
0.6980	300.612
0.6990	300.413
0.7000	300.612
0.7010	300.413
0.7020	300.612
0.7030	300.413
0.7040	300.612
0.7050	300.413
0.7060	300.413
0.7070	300.612
0.7080	300.413
0.7090	300.612
0.7100	300.413
0.7110	300.413
0.7120	300.413
0.7130	300.413
0.7140	300.413
0.7150	300.413
0.7160	300.413
0.7170	300.413
0.7180	300.413
0.7190	300.413
0.7200	300.413
0.7210	300.413
0.7220	300.413
0.7230	300.413
0.7240	300.413
0.7250	300.413
0.7260	300.413
0.7270	300.413
0.7280	300.413
0.7290	300.413
0.7300	300.413
0.7310	300.612
0.7320	300.612
0.7330	300.413
0.7340	300.413
0.7350	300.413
0.7360	300.612
0.7370	300.612
0.7380	300.612
0.7390	300.612
0.7400	300.612
0.7410	300.413
0.7420	300.612
0.7430	300.612
0.7440	300.612
0.7450	300.612
0.7460	300.413
0.7470	300.413
0.7480	300.413
0.7490	300.612
0.7500	300.413
0.7510	300.413
0.7520	300.413
0.7530	300.413
0.7540	300.413
0.7550	300.413
0.7560	300.413
0.7570	300.413
0.7580	300.413
0.7590	300.413
0.7600	300.413
0.7610	300.413
0.7620	300.413
0.7630	300.413
0.7640	300.413
0.7650	300.413
0.7660	300.413
0.7670	300.413
0.7680	300.413
0.7690	300.413
0.7700	300.413
0.7710	300.413
0.7720	300.413
0.7730	300.413
0.7740	300.413
0.7750	300.413
0.7760	300.612
0.7770	300.612
0.7780	300.413
0.7790	300.413
0.7800	300.612
0.7810	300.612
0.7820	300.413
0.7830	300.413
0.7840	300.413
0.7850	300.413
0.7860	300.612
0.7870	300.413
0.7880	300.413
0.7890	300.413
0.7900	300.413
0.7910	300.413
0.7920	300.413
0.7930	300.413
0.7940	300.612
0.7950	300.413
0.7960	300.413
0.7970	300.413
0.7980	300.413
0.7990	300.413
0.8000	300.413
0.8010	300.413
0.8020	300.413
0.8030	300.612
0.8040	300.612
0.8050	300.413
0.8060	300.413
0.8070	300.413
0.8080	300.413
0.8090	300.612
0.8100	300.612
0.8110	300.413
0.8120	300.413
0.8130	300.413
0.8140	300.413
0.8150	300.413
0.8160	300.413
0.8170	300.413
0.8180	300.413
0.8190	300.413
0.8200	300.413
0.8210	300.413
0.8220	300.413
0.8230	300.413
0.8240	300.413
0.8250	300.413
0.8260	300.612
0.8270	300.413
0.8280	300.413
0.8290	300.612
0.8300	300.612
0.8310	300.612
0.8320	300.612
0.8330	300.413
0.8340	300.413
0.8350	300.413
0.8360	300.413
0.8370	300.413
0.8380	300.612
0.8390	300.413
0.8400	300.413
0.8410	300.413
0.8420	300.612
0.8430	300.413
0.8440	300.413
0.8450	300.413
0.8460	300.413
0.8470	300.413
0.8480	300.413
0.8490	300.413
0.8500	300.413
0.8510	300.413
0.8520	300.413
0.8530	300.413
0.8540	300.413
0.8550	300.413
0.8560	300.413
0.8570	300.413
0.8580	300.413
0.8590	300.413
0.8600	300.413
0.8610	300.413
0.8620	300.413
0.8630	300.413
0.8640	300.612
0.8650	300.612
0.8660	300.413
0.8670	300.612
0.8680	300.413
0.8690	300.413
0.8700	300.413
0.8710	300.612
0.8720	300.612
0.8730	300.612
0.8740	300.413
0.8750	300.413
0.8760	300.612
0.8770	300.612
0.8780	300.413
0.8790	300.612
0.8800	300.413
0.8810	300.413
0.8820	300.612
0.8830	300.413
0.8840	300.413
0.8850	300.612
0.8860	300.413
0.8870	300.413
0.8880	300.413
0.8890	300.413
0.8900	300.413
0.8910	300.413
0.8920	300.413
0.8930	300.413
0.8940	300.413
0.8950	300.413
0.8960	300.413
0.8970	300.413
0.8980	300.413
0.8990	300.413
0.9000	300.413
0.9010	300.413
0.9020	300.413
0.9030	300.413
0.9040	300.413
0.9050	300.413
0.9060	300.413
0.9070	300.413
0.9080	300.413
0.9090	300.413
0.9100	300.413
0.9110	300.413
0.9120	300.413
0.9130	300.413
0.9140	300.413
0.9150	300.413
0.9160	300.413
0.9170	300.413
0.9180	300.413
0.9190	300.413
0.9200	300.413
0.9210	300.413
0.9220	300.413
0.9230	300.413
0.9240	300.413
0.9250	300.413
0.9260	300.413
0.9270	300.413
0.9280	300.413
0.9290	300.413
0.9300	300.413
0.9310	300.413
0.9320	300.413
0.9330	300.612
0.9340	300.612
0.9350	300.612
0.9360	300.413
0.9370	300.413
0.9380	300.612
0.9390	300.413
0.9400	300.413
0.9410	300.612
0.9420	300.413
0.9430	300.413
0.9440	300.612
0.9450	300.413
0.9460	300.612
0.9470	300.612
0.9480	300.612
0.9490	300.612
0.9500	300.413
0.9510	300.612
0.9520	300.612
0.9530	300.413
0.9540	300.413
0.9550	300.413
0.9560	300.413
0.9570	300.413
0.9580	300.413
0.9590	300.413
0.9600	300.413
0.9610	300.612
0.9620	300.413
0.9630	300.413
0.9640	300.413
0.9650	300.413
0.9660	300.413
0.9670	300.413
0.9680	300.413
0.9690	300.413
0.9700	300.413
0.9710	300.413
0.9720	300.413
0.9730	300.413
0.9740	300.413
0.9750	300.413
0.9760	300.413
0.9770	300.413
0.9780	300.413
0.9790	300.413
0.9800	300.413
0.9810	300.413
0.9820	300.413
0.9830	300.413
0.9840	300.413
0.9850	300.413
0.9860	300.413
0.9870	300.413
0.9880	300.413
0.9890	300.413
0.9900	300.413
0.9910	300.413
0.9920	300.413
0.9930	300.413
0.9940	300.612
0.9950	300.413
0.9960	300.413
0.9970	300.612
0.9980	300.612
0.9990	300.612
1.0000	300.413
1.0010	300.612
1.0020	300.413
1.0030	300.612
1.0040	300.413
1.0050	300.612
1.0060	300.413
1.0070	300.612
1.0080	300.413
1.0090	300.612
1.0100	300.413
1.0110	300.612
1.0120	300.413
1.0130	300.413
1.0140	300.413
1.0150	300.413
1.0160	300.612
1.0170	300.413
1.0180	300.413
1.0190	300.612
1.0200	300.413
1.0210	300.413
1.0220	300.612
1.0230	300.413
1.0240	300.413
1.0250	300.413
1.0260	300.413
1.0270	300.413
1.0280	300.413
1.0290	300.413
1.0300	300.413
1.0310	300.413
1.0320	300.413
1.0330	300.413
1.0340	300.413
1.0350	300.413
1.0360	300.413
1.0370	300.413
1.0380	300.413
1.0390	300.413
1.0400	300.413
1.0410	300.413
1.0420	300.413
1.0430	300.413
1.0440	300.413
1.0450	300.413
1.0460	300.413
1.0470	300.612
1.0480	300.612
1.0490	300.413
1.0500	300.413
1.0510	300.413
1.0520	300.413
1.0530	300.413
1.0540	300.612
1.0550	300.413
1.0560	300.413
1.0570	300.413
1.0580	300.612
1.0590	300.612
1.0600	300.612
1.0610	300.612
1.0620	300.612
1.0630	300.612
1.0640	300.612
1.0650	300.612
1.0660	300.413
1.0670	300.612
1.0680	300.413
1.0690	300.413
1.0700	300.413
1.0710	300.413
1.0720	300.413
1.0730	300.612
1.0740	300.413
1.0750	300.612
1.0760	300.413
1.0770	300.413
1.0780	300.413
1.0790	300.413
1.0800	300.413
1.0810	300.413
1.0820	300.413
1.0830	300.413
1.0840	300.413
1.0850	300.413
1.0860	300.413
1.0870	300.413
1.0880	300.413
1.0890	300.413
1.0900	300.413
1.0910	300.413
1.0920	300.413
1.0930	300.413
1.0940	300.413
1.0950	300.413
1.0960	300.413
1.0970	300.413
1.0980	300.413
1.0990	300.612
1.1000	300.413
1.1010	300.413
1.1020	300.612
1.1030	300.612
1.1040	300.612
1.1050	300.413
1.1060	300.413
1.1070	300.413
1.1080	300.413
1.1090	300.612
1.1100	300.413
1.1110	300.413
1.1120	300.413
1.1130	300.413
1.1140	300.413
1.1150	300.413
1.1160	300.413
1.1170	300.413
1.1180	300.413
1.1190	300.413
1.1200	300.413
1.1210	300.413
1.1220	300.413
1.1230	300.413
1.1240	300.413
1.1250	300.612
1.1260	300.612
1.1270	300.413
1.1280	300.413
1.1290	300.612
1.1300	300.612
1.1310	300.413
1.1320	300.612
1.1330	300.413
1.1340	300.413
1.1350	300.413
1.1360	300.413
1.1370	300.413
1.1380	300.413
1.1390	300.413
1.1400	300.413
1.1410	300.413
1.1420	300.413
1.1430	300.413
1.1440	300.413
1.1450	300.612
1.1460	300.413
1.1470	300.413
1.1480	300.413
1.1490	300.413
1.1500	300.413
1.1510	300.413
1.1520	300.413
1.1530	300.413
1.1540	300.612
1.1550	300.612
1.1560	300.413
1.1570	300.413
1.1580	300.612
1.1590	300.612
1.1600	300.612
1.1610	300.612
1.1620	300.612
1.1630	300.612
1.1640	300.612
1.1650	300.612
1.1660	300.413
1.1670	300.612
1.1680	300.612
1.1690	300.413
1.1700	300.413
1.1710	300.413
1.1720	300.413
1.1730	300.413
1.1740	300.413
1.1750	300.413
1.1760	300.413
1.1770	300.413
1.1780	300.413
1.1790	300.413
1.1800	300.413
1.1810	300.413
1.1820	300.413
1.1830	300.612
1.1840	300.413
1.1850	300.612
1.1860	300.413
1.1870	300.413
1.1880	300.413
1.1890	300.413
1.1900	300.413
1.1910	300.612
1.1920	300.413
1.1930	300.413
1.1940	300.612
1.1950	300.612
1.1960	300.612
1.1970	300.612
1.1980	300.612
1.1990	300.612
1.2000	300.612
1.2010	300.612
1.2020	300.413
1.2030	300.612
1.2040	300.413
1.2050	300.612
1.2060	300.413
1.2070	300.413
1.2080	300.413
1.2090	300.413
1.2100	300.413
1.2110	300.413
1.2120	300.413
1.2130	300.413
1.2140	300.413
1.2150	300.413
1.2160	300.413
1.2170	300.413
1.2180	300.413
1.2190	300.413
1.2200	300.413
1.2210	300.413
1.2220	300.413
1.2230	300.413
1.2240	300.413
1.2250	300.413
1.2260	300.612
1.2270	300.413
1.2280	300.612
1.2290	300.413
1.2300	300.612
1.2310	300.612
1.2320	300.612
1.2330	300.413
1.2340	300.612
1.2350	300.612
1.2360	300.612
1.2370	300.612
1.2380	300.612
1.2390	300.612
1.2400	300.413
1.2410	300.413
1.2420	300.612
1.2430	300.612
1.2440	300.413
1.2450	300.413
1.2460	300.413
1.2470	300.413
1.2480	300.413
1.2490	300.413
1.2500	300.413
1.2510	300.413
1.2520	300.413
1.2530	300.413
1.2540	300.413
1.2550	300.413
1.2560	300.413
1.2570	300.413
1.2580	300.413
1.2590	300.612
1.2600	300.413
1.2610	300.413
1.2620	300.413
1.2630	300.413
1.2640	300.413
1.2650	300.413
1.2660	300.413
1.2670	300.413
1.2680	300.413
1.2690	300.612
1.2700	300.612
1.2710	300.612
1.2720	300.612
1.2730	300.612
1.2740	300.413
1.2750	300.612
1.2760	300.413
1.2770	300.413
1.2780	300.612
1.2790	300.612
1.2800	300.612
1.2810	300.612
1.2820	300.612
1.2830	300.612
1.2840	300.413
1.2850	300.413
1.2860	300.413
1.2870	300.413
1.2880	300.413
1.2890	300.413
1.2900	300.413
1.2910	300.413
1.2920	300.413
1.2930	300.413
1.2940	300.413
1.2950	300.413
1.2960	300.413
1.2970	300.413
1.2980	300.413
1.2990	300.612
1.3000	300.413
1.3010	300.413
1.3020	300.413
1.3030	300.413
1.3040	300.413
1.3050	300.413
1.3060	300.413
1.3070	300.612
1.3080	300.612
1.3090	300.612
1.3100	300.413
1.3110	300.612
1.3120	300.612
1.3130	300.413
1.3140	300.413
1.3150	300.612
1.3160	300.612
1.3170	300.413
1.3180	300.413
1.3190	300.413
1.3200	300.413
1.3210	300.612
1.3220	300.413
1.3230	300.413
1.3240	300.612
1.3250	300.413
1.3260	300.413
1.3270	300.413
1.3280	300.413
1.3290	300.413
1.3300	300.413
1.3310	300.413
1.3320	300.413
1.3330	300.413
1.3340	300.413
1.3350	300.413
1.3360	300.413
1.3370	300.413
1.3380	300.413
1.3390	300.413
1.3400	300.413
1.3410	300.413
1.3420	300.413
1.3430	300.413
1.3440	300.413
1.3450	300.413
1.3460	300.612
1.3470	300.612
1.3480	300.612
1.3490	300.612
1.3500	300.612
1.3510	300.612
1.3520	300.612
1.3530	300.612
1.3540	300.612
1.3550	300.413
1.3560	300.413
1.3570	300.413
1.3580	300.612
1.3590	300.413
1.3600	300.612
1.3610	300.413
1.3620	300.612
1.3630	300.413
1.3640	300.612
1.3650	300.413
1.3660	300.612
1.3670	300.612
1.3680	300.612
1.3690	300.413
1.3700	300.612
1.3710	300.413
1.3720	300.413
1.3730	300.413
1.3740	300.612
1.3750	300.612
1.3760	300.612
1.3770	300.612
1.3780	300.612
1.3790	300.612
1.3800	300.612
1.3810	300.612
1.3820	300.612
1.3830	300.413
1.3840	300.612
1.3850	300.413
1.3860	300.413
1.3870	300.413
1.3880	300.413
1.3890	300.413
1.3900	300.413
1.3910	300.413
1.3920	300.413
1.3930	300.413
1.3940	300.413
1.3950	300.413
1.3960	300.413
1.3970	300.413
1.3980	300.413
1.3990	300.413
1.4000	300.413
1.4010	300.413
1.4020	300.413
1.4030	300.612
1.4040	300.413
1.4050	300.612
1.4060	300.413
1.4070	300.413
1.4080	300.413
1.4090	300.413
1.4100	300.413
1.4110	300.612
1.4120	300.413
1.4130	300.612
1.4140	300.413
1.4150	300.413
1.4160	300.612
1.4170	300.413
1.4180	300.612
1.4190	300.612
1.4200	300.612
1.4210	300.612
1.4220	300.612
1.4230	300.612
1.4240	300.413
1.4250	300.612
1.4260	300.612
1.4270	300.413
1.4280	300.612
1.4290	300.413
1.4300	300.612
1.4310	300.413
1.4320	300.612
1.4330	300.413
1.4340	300.413
1.4350	300.413
1.4360	300.413
1.4370	300.413
1.4380	300.413
1.4390	300.413
1.4400	300.413
1.4410	300.413
1.4420	300.413
1.4430	300.413
1.4440	300.413
1.4450	300.413
1.4460	300.413
1.4470	300.413
1.4480	300.413
1.4490	300.413
1.4500	300.413
1.4510	300.413
1.4520	300.413
1.4530	300.413
1.4540	300.413
1.4550	300.413
1.4560	300.413
1.4570	300.413
1.4580	300.612
1.4590	300.612
1.4600	300.612
1.4610	300.413
1.4620	300.413
1.4630	300.413
1.4640	300.413
1.4650	300.413
1.4660	300.413
1.4670	300.413
1.4680	300.413
1.4690	300.413
1.4700	300.413
1.4710	300.413
1.4720	300.413
1.4730	300.413
1.4740	300.413
1.4750	300.413
1.4760	300.413
1.4770	300.413
1.4780	300.413
1.4790	300.413
1.4800	300.612
1.4810	300.413
1.4820	300.612
1.4830	300.413
1.4840	300.413
1.4850	300.413
1.4860	300.612
1.4870	300.612
1.4880	300.612
1.4890	300.413
1.4900	300.413
1.4910	300.612
1.4920	300.612
1.4930	300.413
1.4940	300.612
1.4950	300.612
1.4960	300.413
1.4970	300.413
1.4980	300.413
1.4990	300.413
1.5000	300.413
1.5010	300.413
1.5020	300.413
1.5030	300.413
1.5040	300.413
1.5050	300.413
1.5060	300.413
1.5070	300.413
1.5080	300.413
1.5090	300.413
1.5100	300.413
1.5110	300.413
1.5120	300.413
1.5130	300.413
1.5140	300.413
1.5150	300.413
1.5160	300.413
1.5170	300.413
1.5180	300.413
1.5190	300.413
1.5200	300.413
1.5210	300.413
1.5220	300.413
1.5230	300.413
1.5240	300.612
1.5250	300.612
1.5260	300.612
1.5270	300.612
1.5280	300.612
1.5290	300.612
1.5300	300.413
1.5310	300.612
1.5320	300.612
1.5330	300.612
1.5340	300.612
1.5350	300.413
1.5360	300.612
1.5370	300.612
1.5380	300.612
1.5390	300.413
1.5400	300.413
1.5410	300.612
1.5420	300.413
1.5430	300.612
1.5440	300.413
1.5450	300.612
1.5460	300.413
1.5470	300.413
1.5480	300.413
1.5490	300.413
1.5500	300.413
1.5510	300.413
