Time ( s )	Y (  )
1.5450	105.472
1.5460	105.472
1.5470	105.472
1.5480	105.472
1.5490	105.472
1.5500	105.472
1.5510	105.472
1.5520	105.472
1.5530	105.472
1.5540	105.472
1.5550	105.472
1.5560	105.472
1.5570	105.472
1.5580	105.472
1.5590	105.472
1.5600	105.472
1.5610	105.472
1.5620	105.472
1.5630	105.472
1.5640	105.472
1.5650	105.472
1.5660	105.472
1.5670	105.472
1.5680	105.472
1.5690	105.472
1.5700	105.960
1.5710	105.472
1.5720	105.472
1.5730	105.472
1.5740	105.472
1.5750	105.472
1.5760	105.472
1.5770	105.472
1.5780	105.472
1.5790	105.472
1.5800	105.472
1.5810	105.472
1.5820	105.472
1.5830	105.472
1.5840	105.472
1.5850	105.472
1.5860	105.960
1.5870	105.472
1.5880	105.960
1.5890	105.472
1.5900	105.960
1.5910	105.472
1.5920	105.960
1.5930	105.960
1.5940	105.960
1.5950	105.960
1.5960	105.960
1.5970	105.472
1.5980	105.960
1.5990	105.960
1.6000	105.960
1.6010	105.472
1.6020	105.472
1.6030	105.472
1.6040	105.960
1.6050	105.960
1.6060	105.960
1.6070	105.960
1.6080	105.960
1.6090	105.960
1.6100	105.960
1.6110	105.960
1.6120	105.960
1.6130	105.960
1.6140	105.960
1.6150	105.960
1.6160	105.960
1.6170	105.472
1.6180	105.960
1.6190	105.472
1.6200	105.472
1.6210	105.472
1.6220	105.472
1.6230	105.472
1.6240	105.472
1.6250	105.472
1.6260	105.472
1.6270	105.472
1.6280	105.960
1.6290	105.960
1.6300	105.960
1.6310	105.960
1.6320	105.960
1.6330	105.960
1.6340	105.960
1.6350	105.960
1.6360	105.960
1.6370	105.960
1.6380	105.960
1.6390	105.960
1.6400	105.960
1.6410	105.960
1.6420	105.960
1.6430	105.960
1.6440	105.960
1.6450	105.960
1.6460	105.960
1.6470	105.960
1.6480	105.960
1.6490	105.960
1.6500	105.960
1.6510	105.960
1.6520	105.960
1.6530	105.960
1.6540	105.960
1.6550	105.960
1.6560	105.960
1.6570	105.960
1.6580	105.960
1.6590	105.960
1.6600	105.960
1.6610	105.960
1.6620	105.960
1.6630	105.960
1.6640	105.960
1.6650	105.960
1.6660	105.960
1.6670	105.960
1.6680	105.960
1.6690	105.960
1.6700	105.960
1.6710	105.960
1.6720	105.960
1.6730	105.960
1.6740	105.960
1.6750	105.960
1.6760	105.960
1.6770	105.960
1.6780	105.960
1.6790	105.960
1.6800	105.960
1.6810	105.960
1.6820	105.960
1.6830	105.960
1.6840	105.960
1.6850	105.960
1.6860	105.960
1.6870	105.960
1.6880	105.960
1.6890	105.960
1.6900	105.960
1.6910	105.960
1.6920	105.960
1.6930	105.960
1.6940	105.960
1.6950	105.960
1.6960	105.960
1.6970	105.960
1.6980	105.960
1.6990	105.960
1.7000	105.960
1.7010	105.960
1.7020	105.960
1.7030	105.960
1.7040	105.960
1.7050	105.960
1.7060	105.960
1.7070	105.960
1.7080	105.960
1.7090	105.960
1.7100	105.960
1.7110	105.960
1.7120	105.960
1.7130	105.960
1.7140	105.960
1.7150	105.960
1.7160	105.960
1.7170	105.960
1.7180	105.960
1.7190	105.960
1.7200	105.960
1.7210	105.960
1.7220	105.960
1.7230	105.960
1.7240	105.960
1.7250	105.960
1.7260	105.960
1.7270	105.960
1.7280	105.960
1.7290	106.449
1.7300	105.960
1.7310	105.960
1.7320	105.960
1.7330	105.960
1.7340	106.449
1.7350	105.960
1.7360	106.449
1.7370	105.960
1.7380	105.960
1.7390	105.960
1.7400	105.960
1.7410	105.960
1.7420	105.960
1.7430	105.960
1.7440	105.960
1.7450	105.960
1.7460	105.960
1.7470	105.960
1.7480	105.960
1.7490	106.449
1.7500	105.960
1.7510	106.449
1.7520	106.449
1.7530	105.960
1.7540	105.960
1.7550	106.449
1.7560	106.449
1.7570	106.449
1.7580	106.449
1.7590	105.960
1.7600	105.960
1.7610	105.960
1.7620	105.960
1.7630	105.960
1.7640	106.449
1.7650	105.960
1.7660	105.960
1.7670	105.960
1.7680	105.960
1.7690	105.960
1.7700	105.960
1.7710	105.960
1.7720	106.449
1.7730	106.449
1.7740	105.960
1.7750	106.449
1.7760	105.960
1.7770	106.449
1.7780	105.960
1.7790	105.960
1.7800	105.960
1.7810	105.960
1.7820	105.960
1.7830	105.960
1.7840	106.449
1.7850	105.960
1.7860	105.960
1.7870	106.449
1.7880	105.960
1.7890	106.449
1.7900	105.960
1.7910	106.449
1.7920	106.449
1.7930	106.449
1.7940	106.449
1.7950	106.449
1.7960	106.449
1.7970	106.449
1.7980	106.449
1.7990	106.449
1.8000	106.449
1.8010	106.449
1.8020	106.449
1.8030	106.449
1.8040	105.960
1.8050	106.449
1.8060	105.960
1.8070	105.960
1.8080	105.960
1.8090	105.960
1.8100	105.960
1.8110	106.449
1.8120	106.449
1.8130	106.449
1.8140	106.449
1.8150	106.449
1.8160	106.449
1.8170	106.449
1.8180	106.449
1.8190	106.449
1.8200	106.449
1.8210	106.449
1.8220	106.449
1.8230	106.449
1.8240	106.449
1.8250	106.449
1.8260	106.449
1.8270	105.960
1.8280	106.449
1.8290	106.449
1.8300	106.449
1.8310	106.449
1.8320	105.960
1.8330	105.960
1.8340	106.449
1.8350	106.449
1.8360	106.449
1.8370	106.449
1.8380	106.449
1.8390	106.449
1.8400	106.449
1.8410	106.449
1.8420	106.449
1.8430	106.449
1.8440	106.449
1.8450	106.449
1.8460	106.449
1.8470	106.449
1.8480	106.449
1.8490	106.449
1.8500	106.449
1.8510	106.449
1.8520	106.449
1.8530	106.449
1.8540	106.449
1.8550	106.449
1.8560	106.449
1.8570	105.960
1.8580	106.449
1.8590	106.449
1.8600	106.449
1.8610	106.449
1.8620	106.449
1.8630	106.449
1.8640	106.449
1.8650	106.449
1.8660	106.449
1.8670	106.449
1.8680	106.449
1.8690	106.449
1.8700	106.449
1.8710	106.449
1.8720	106.449
1.8730	106.449
1.8740	106.449
1.8750	106.449
1.8760	106.449
1.8770	106.449
1.8780	106.449
1.8790	106.449
1.8800	106.449
1.8810	106.449
1.8820	106.449
1.8830	106.449
1.8840	106.449
1.8850	106.449
1.8860	106.449
1.8870	106.449
1.8880	106.449
1.8890	106.449
1.8900	106.449
1.8910	106.449
1.8920	106.449
1.8930	106.449
1.8940	106.449
1.8950	106.449
1.8960	106.449
1.8970	106.449
1.8980	106.449
1.8990	106.449
1.9000	106.449
1.9010	106.449
1.9020	106.449
1.9030	106.449
1.9040	106.449
1.9050	106.449
1.9060	106.449
1.9070	106.449
1.9080	106.449
1.9090	106.449
1.9100	106.449
1.9110	106.449
1.9120	106.937
1.9130	106.449
1.9140	106.449
1.9150	106.449
1.9160	106.449
1.9170	106.449
1.9180	106.449
1.9190	106.449
1.9200	106.449
1.9210	106.449
1.9220	106.449
1.9230	106.449
1.9240	106.449
1.9250	106.449
1.9260	106.449
1.9270	106.449
1.9280	106.449
1.9290	106.449
1.9300	106.449
1.9310	106.449
1.9320	106.449
1.9330	106.449
1.9340	106.449
1.9350	106.449
1.9360	106.449
1.9370	106.449
1.9380	106.449
1.9390	106.449
1.9400	106.449
1.9410	106.449
1.9420	106.449
1.9430	106.449
1.9440	106.449
1.9450	106.449
1.9460	106.449
1.9470	106.449
1.9480	106.937
1.9490	106.449
1.9500	106.449
1.9510	106.937
1.9520	106.937
1.9530	106.449
1.9540	106.449
1.9550	106.937
1.9560	106.449
1.9570	106.449
1.9580	106.449
1.9590	106.449
1.9600	106.449
1.9610	106.449
1.9620	106.449
1.9630	106.449
1.9640	106.449
1.9650	106.449
1.9660	106.449
1.9670	106.449
1.9680	106.449
1.9690	106.449
1.9700	106.449
1.9710	106.449
1.9720	106.937
1.9730	106.449
1.9740	106.449
1.9750	106.937
1.9760	106.449
1.9770	106.937
1.9780	106.449
1.9790	106.937
1.9800	106.937
1.9810	106.449
1.9820	106.937
1.9830	106.449
1.9840	106.937
1.9850	106.937
1.9860	106.449
1.9870	106.449
1.9880	106.449
1.9890	106.449
1.9900	106.449
1.9910	106.449
1.9920	106.449
1.9930	106.449
1.9940	106.449
1.9950	106.449
1.9960	106.449
1.9970	106.449
1.9980	106.449
1.9990	106.449
2.0000	106.937
2.0010	106.937
2.0020	106.937
2.0030	106.937
2.0040	106.937
2.0050	106.937
2.0060	106.937
2.0070	106.937
2.0080	106.937
2.0090	106.937
2.0100	106.937
2.0110	106.449
2.0120	106.937
2.0130	106.937
2.0140	106.937
2.0150	106.449
2.0160	106.449
2.0170	106.449
2.0180	106.449
2.0190	106.449
2.0200	106.449
2.0210	106.449
2.0220	106.937
2.0230	106.449
2.0240	106.449
2.0250	106.937
2.0260	106.937
2.0270	106.937
2.0280	106.937
2.0290	106.937
2.0300	106.937
2.0310	106.937
2.0320	106.937
2.0330	106.937
2.0340	106.937
2.0350	106.937
2.0360	106.937
2.0370	106.937
2.0380	106.937
2.0390	106.937
2.0400	106.449
2.0410	106.449
2.0420	106.937
2.0430	106.937
2.0440	106.937
2.0450	106.449
2.0460	106.937
2.0470	106.937
2.0480	106.937
2.0490	106.449
2.0500	106.449
2.0510	106.937
2.0520	106.937
2.0530	106.937
2.0540	106.937
2.0550	106.937
2.0560	106.937
2.0570	106.937
2.0580	106.937
2.0590	106.937
2.0600	106.937
2.0610	106.937
2.0620	106.937
2.0630	106.937
2.0640	106.937
2.0650	106.937
2.0660	106.937
2.0670	106.937
2.0680	106.937
2.0690	106.937
2.0700	106.937
2.0710	106.937
2.0720	106.937
2.0730	106.937
2.0740	106.937
2.0750	106.937
2.0760	106.937
2.0770	106.937
2.0780	106.937
2.0790	106.937
2.0800	106.937
2.0810	106.937
2.0820	106.937
2.0830	106.937
2.0840	106.937
2.0850	106.937
2.0860	106.937
2.0870	106.937
2.0880	106.937
2.0890	106.937
2.0900	106.937
2.0910	106.937
2.0920	106.937
2.0930	106.937
2.0940	106.937
2.0950	106.937
2.0960	106.937
2.0970	106.937
2.0980	106.937
2.0990	106.937
2.1000	106.937
2.1010	106.937
2.1020	106.937
2.1030	106.937
2.1040	106.937
2.1050	106.937
2.1060	106.937
2.1070	106.937
2.1080	106.937
2.1090	106.937
2.1100	106.937
2.1110	106.937
2.1120	106.937
2.1130	106.937
2.1140	106.937
2.1150	106.937
2.1160	106.937
2.1170	106.937
2.1180	106.937
2.1190	106.937
2.1200	106.937
2.1210	106.937
2.1220	106.937
2.1230	106.937
2.1240	106.937
2.1250	106.937
2.1260	106.937
2.1270	106.937
2.1280	106.937
2.1290	106.937
2.1300	106.937
2.1310	106.937
2.1320	106.937
2.1330	106.937
2.1340	106.937
2.1350	106.937
2.1360	106.937
2.1370	106.937
2.1380	106.937
2.1390	106.937
2.1400	106.937
2.1410	106.937
2.1420	106.937
2.1430	106.937
2.1440	106.937
2.1450	106.937
2.1460	106.937
2.1470	106.937
2.1480	106.937
2.1490	106.937
2.1500	106.937
2.1510	106.937
2.1520	106.937
2.1530	106.937
2.1540	106.937
2.1550	106.937
2.1560	106.937
2.1570	106.937
2.1580	106.937
2.1590	106.937
2.1600	106.937
2.1610	106.937
2.1620	106.937
2.1630	106.937
2.1640	106.937
2.1650	106.937
2.1660	106.937
2.1670	106.937
2.1680	106.937
2.1690	106.937
2.1700	106.937
2.1710	106.937
2.1720	106.937
2.1730	106.937
2.1740	106.937
2.1750	106.937
2.1760	106.937
2.1770	106.937
2.1780	106.937
2.1790	106.937
2.1800	106.937
2.1810	106.937
2.1820	106.937
2.1830	106.937
2.1840	106.937
2.1850	106.937
2.1860	106.937
2.1870	106.937
2.1880	106.937
2.1890	107.425
2.1900	106.937
2.1910	106.937
2.1920	107.425
2.1930	106.937
2.1940	106.937
2.1950	106.937
2.1960	107.425
2.1970	106.937
2.1980	106.937
2.1990	106.937
2.2000	107.425
2.2010	106.937
2.2020	106.937
2.2030	106.937
2.2040	106.937
2.2050	106.937
2.2060	106.937
2.2070	106.937
2.2080	106.937
2.2090	106.937
2.2100	106.937
2.2110	106.937
2.2120	106.937
2.2130	106.937
2.2140	106.937
2.2150	106.937
2.2160	106.937
2.2170	106.937
2.2180	106.937
2.2190	106.937
2.2200	106.937
2.2210	107.425
2.2220	107.425
2.2230	106.937
2.2240	106.937
2.2250	106.937
2.2260	106.937
2.2270	106.937
2.2280	106.937
2.2290	106.937
2.2300	106.937
2.2310	106.937
2.2320	107.425
2.2330	106.937
2.2340	106.937
2.2350	107.425
2.2360	106.937
2.2370	106.937
2.2380	106.937
2.2390	106.937
2.2400	106.937
2.2410	106.937
2.2420	106.937
2.2430	106.937
2.2440	106.937
2.2450	106.937
2.2460	106.937
2.2470	106.937
2.2480	107.425
2.2490	106.937
2.2500	107.425
2.2510	106.937
2.2520	106.937
2.2530	106.937
2.2540	107.425
2.2550	107.425
2.2560	107.425
2.2570	107.425
2.2580	107.425
2.2590	106.937
2.2600	107.425
2.2610	107.425
2.2620	107.425
2.2630	107.425
2.2640	106.937
2.2650	107.425
2.2660	107.425
2.2670	107.425
2.2680	107.425
2.2690	107.425
2.2700	107.425
2.2710	107.425
2.2720	107.425
2.2730	107.425
2.2740	107.425
2.2750	107.425
2.2760	107.425
2.2770	107.425
2.2780	107.425
2.2790	107.425
2.2800	107.425
2.2810	107.425
2.2820	107.425
2.2830	107.913
2.2840	108.402
2.2850	108.402
2.2860	109.378
2.2870	109.378
2.2880	109.867
2.2890	110.355
2.2900	111.332
2.2910	111.820
2.2920	113.285
2.2930	113.773
2.2940	114.750
2.2950	115.726
2.2960	117.191
2.2970	117.679
2.2980	119.144
2.2990	120.609
2.3000	121.586
2.3010	123.051
2.3020	124.516
2.3030	125.980
2.3040	127.934
2.3050	129.398
2.3060	131.352
2.3070	133.305
2.3080	135.258
2.3090	137.211
2.3100	139.164
2.3110	141.606
2.3120	143.559
2.3130	146.001
2.3140	148.442
2.3150	150.884
2.3160	153.813
2.3170	156.743
2.3180	159.185
2.3190	162.603
2.3200	165.532
2.3210	168.462
2.3220	171.880
2.3230	175.787
2.3240	179.205
2.3250	182.623
2.3260	186.529
2.3270	190.924
2.3280	194.830
2.3290	198.737
2.3300	203.131
2.3310	207.526
2.3320	211.921
2.3330	216.803
2.3340	221.198
2.3350	226.081
2.3360	230.964
2.3370	235.847
2.3380	240.730
2.3390	246.101
2.3400	250.984
2.3410	255.867
2.3420	261.238
2.3430	266.121
2.3440	271.493
2.3450	276.376
2.3460	281.747
2.3470	286.630
2.3480	291.025
2.3490	295.907
2.3500	300.302
2.3510	304.697
2.3520	308.603
2.3530	312.510
2.3540	315.928
2.3550	319.346
2.3560	322.275
2.3570	325.205
2.3580	327.647
2.3590	330.088
2.3600	331.553
2.3610	333.018
2.3620	333.995
2.3630	334.483
2.3640	334.971
2.3650	334.971
2.3660	334.483
2.3670	333.995
2.3680	333.018
2.3690	332.041
2.3700	331.065
2.3710	329.600
2.3720	327.647
2.3730	325.694
2.3740	323.252
2.3750	320.811
2.3760	318.369
2.3770	315.439
2.3780	312.510
2.3790	309.580
2.3800	306.162
2.3810	303.232
2.3820	299.814
2.3830	295.907
2.3840	292.489
2.3850	289.071
2.3860	285.165
2.3870	281.747
2.3880	277.841
2.3890	273.934
2.3900	270.028
2.3910	266.121
2.3920	262.215
2.3930	258.309
2.3940	254.891
2.3950	250.984
2.3960	247.078
2.3970	243.171
2.3980	239.753
2.3990	235.847
2.4000	232.429
2.4010	228.523
2.4020	225.105
2.4030	221.686
2.4040	218.757
2.4050	214.850
2.4060	211.921
2.4070	208.502
2.4080	205.573
2.4090	202.643
2.4100	199.713
2.4110	196.783
2.4120	194.342
2.4130	191.412
2.4140	188.482
2.4150	186.041
2.4160	183.599
2.4170	181.158
2.4180	178.716
2.4190	176.275
2.4200	174.322
2.4210	171.880
2.4220	169.927
2.4230	167.974
2.4240	165.532
2.4250	163.579
2.4260	161.138
2.4270	159.673
2.4280	157.720
2.4290	155.766
2.4300	153.813
2.4310	152.348
2.4320	150.395
2.4330	148.930
2.4340	147.465
2.4350	145.512
2.4360	144.047
2.4370	142.582
2.4380	141.118
2.4390	139.653
2.4400	138.188
2.4410	136.723
2.4420	135.746
2.4430	134.281
2.4440	133.305
2.4450	131.840
2.4460	130.863
2.4470	129.398
2.4480	128.910
2.4490	127.445
2.4500	126.469
2.4510	125.492
2.4520	124.516
2.4530	124.027
2.4540	123.051
2.4550	122.074
2.4560	121.097
2.4570	120.121
2.4580	119.633
2.4590	118.656
2.4600	118.168
2.4610	117.191
2.4620	116.703
2.4630	116.214
2.4640	115.238
2.4650	115.238
2.4660	114.261
2.4670	113.773
2.4680	113.285
2.4690	112.796
2.4700	112.308
2.4710	111.820
2.4720	111.332
2.4730	110.843
2.4740	110.355
2.4750	109.867
2.4760	109.378
2.4770	109.378
2.4780	108.890
2.4790	108.402
2.4800	107.913
2.4810	107.425
2.4820	107.425
2.4830	106.937
2.4840	106.449
2.4850	105.960
2.4860	105.960
2.4870	105.472
2.4880	105.472
2.4890	104.984
2.4900	104.984
2.4910	104.495
2.4920	104.495
2.4930	104.495
2.4940	104.007
2.4950	104.007
2.4960	104.007
2.4970	104.007
2.4980	104.007
2.4990	103.519
2.5000	103.519
2.5010	103.519
2.5020	103.519
2.5030	103.519
2.5040	103.519
2.5050	103.519
2.5060	103.519
2.5070	103.519
2.5080	103.519
2.5090	103.519
2.5100	103.519
2.5110	103.519
2.5120	103.519
2.5130	103.519
2.5140	103.519
2.5150	103.519
2.5160	103.519
2.5170	103.519
2.5180	104.007
2.5190	103.519
2.5200	103.519
2.5210	104.007
2.5220	104.007
2.5230	104.007
2.5240	104.007
2.5250	104.007
2.5260	104.495
2.5270	104.007
2.5280	104.495
2.5290	104.495
2.5300	104.495
2.5310	104.495
2.5320	104.495
2.5330	104.495
2.5340	104.984
2.5350	104.984
2.5360	104.984
2.5370	104.984
2.5380	104.984
2.5390	104.984
2.5400	104.984
2.5410	104.984
2.5420	104.984
2.5430	105.472
2.5440	104.984
2.5450	104.984
2.5460	105.472
2.5470	105.472
2.5480	105.472
2.5490	105.472
2.5500	105.472
2.5510	105.472
2.5520	104.984
2.5530	105.472
2.5540	105.472
2.5550	105.472
2.5560	105.472
2.5570	105.472
2.5580	105.472
2.5590	105.472
2.5600	105.472
2.5610	105.472
2.5620	105.472
2.5630	105.472
2.5640	105.472
2.5650	105.472
2.5660	105.472
2.5670	105.472
2.5680	105.472
2.5690	105.472
2.5700	105.472
2.5710	105.472
2.5720	105.472
2.5730	105.472
2.5740	105.472
2.5750	105.472
2.5760	105.472
2.5770	105.472
2.5780	105.472
2.5790	105.472
2.5800	105.472
2.5810	105.472
2.5820	105.472
2.5830	105.472
2.5840	105.472
2.5850	105.472
2.5860	105.472
2.5870	105.472
2.5880	105.472
2.5890	105.472
2.5900	105.472
2.5910	105.472
2.5920	105.472
2.5930	105.472
2.5940	105.472
2.5950	105.472
2.5960	105.472
2.5970	105.472
2.5980	105.472
2.5990	105.472
2.6000	105.472
2.6010	105.472
2.6020	105.472
2.6030	105.960
2.6040	105.960
2.6050	105.472
2.6060	105.472
2.6070	105.472
2.6080	105.472
2.6090	105.472
2.6100	105.472
2.6110	105.472
2.6120	105.472
2.6130	105.472
2.6140	105.472
2.6150	105.472
2.6160	105.472
2.6170	105.472
2.6180	105.472
2.6190	105.472
2.6200	105.472
2.6210	105.472
2.6220	105.472
2.6230	105.472
2.6240	105.472
2.6250	105.472
2.6260	105.960
2.6270	105.960
2.6280	105.960
2.6290	105.960
2.6300	105.960
2.6310	105.960
2.6320	105.960
2.6330	105.960
2.6340	105.960
2.6350	105.960
2.6360	105.960
2.6370	105.960
2.6380	105.960
2.6390	105.960
2.6400	105.960
2.6410	105.960
2.6420	105.960
2.6430	105.960
2.6440	105.960
2.6450	105.960
2.6460	105.960
2.6470	105.960
2.6480	105.960
2.6490	105.960
2.6500	105.960
2.6510	105.960
2.6520	105.960
2.6530	105.960
2.6540	105.960
2.6550	105.960
2.6560	105.960
2.6570	105.960
2.6580	105.960
2.6590	105.960
2.6600	105.960
2.6610	105.960
2.6620	105.960
2.6630	105.960
2.6640	105.960
2.6650	105.960
2.6660	105.960
2.6670	105.960
2.6680	105.960
2.6690	105.960
2.6700	105.960
2.6710	105.960
2.6720	105.960
2.6730	105.960
2.6740	105.960
2.6750	105.960
2.6760	105.960
2.6770	105.960
2.6780	105.960
2.6790	105.960
2.6800	105.960
2.6810	105.960
2.6820	105.960
2.6830	105.960
2.6840	105.960
2.6850	105.960
2.6860	105.960
2.6870	105.960
2.6880	105.960
2.6890	105.960
2.6900	105.960
2.6910	105.960
2.6920	105.960
2.6930	105.960
2.6940	105.960
2.6950	105.960
2.6960	105.960
2.6970	105.960
2.6980	105.960
2.6990	106.449
2.7000	105.960
2.7010	105.960
2.7020	105.960
2.7030	105.960
2.7040	105.960
2.7050	105.960
2.7060	105.960
2.7070	105.960
2.7080	105.960
2.7090	105.960
2.7100	105.960
2.7110	105.960
2.7120	106.449
2.7130	105.960
2.7140	106.449
2.7150	106.449
2.7160	106.449
2.7170	106.449
2.7180	106.449
2.7190	106.449
2.7200	106.449
2.7210	106.449
2.7220	106.449
2.7230	106.449
2.7240	105.960
2.7250	106.449
2.7260	106.449
2.7270	106.449
2.7280	106.449
2.7290	105.960
2.7300	105.960
2.7310	106.449
2.7320	105.960
2.7330	105.960
2.7340	106.449
2.7350	106.449
2.7360	106.449
2.7370	106.449
2.7380	106.449
2.7390	106.449
2.7400	105.960
2.7410	106.449
2.7420	106.449
2.7430	106.449
2.7440	106.449
2.7450	106.449
2.7460	106.449
2.7470	106.449
2.7480	106.449
2.7490	106.449
2.7500	106.449
2.7510	106.449
2.7520	106.449
2.7530	106.449
2.7540	106.449
2.7550	106.449
2.7560	106.449
2.7570	106.449
2.7580	106.449
2.7590	106.449
2.7600	106.449
2.7610	106.449
2.7620	106.449
2.7630	106.449
2.7640	106.449
2.7650	106.449
2.7660	106.449
2.7670	106.449
2.7680	106.449
2.7690	106.449
2.7700	106.449
2.7710	106.449
2.7720	106.449
2.7730	106.449
2.7740	106.449
2.7750	106.449
2.7760	106.449
2.7770	106.449
2.7780	106.449
2.7790	106.449
2.7800	106.449
2.7810	106.449
2.7820	106.449
2.7830	106.449
2.7840	106.449
2.7850	106.449
2.7860	106.449
2.7870	106.449
2.7880	106.449
2.7890	106.449
2.7900	106.449
2.7910	106.449
2.7920	106.449
2.7930	106.449
2.7940	106.449
2.7950	106.449
2.7960	106.449
2.7970	106.449
2.7980	106.449
2.7990	106.449
2.8000	106.449
2.8010	106.449
2.8020	106.449
2.8030	106.449
2.8040	106.449
2.8050	106.449
2.8060	106.449
2.8070	106.449
2.8080	106.449
2.8090	106.449
2.8100	106.449
2.8110	106.449
2.8120	106.449
2.8130	106.449
2.8140	106.937
2.8150	106.937
2.8160	106.449
2.8170	106.449
2.8180	106.449
2.8190	106.449
2.8200	106.449
2.8210	106.449
2.8220	106.449
2.8230	106.449
2.8240	106.449
2.8250	106.449
2.8260	106.449
2.8270	106.449
2.8280	106.449
2.8290	106.449
2.8300	106.449
2.8310	106.449
2.8320	106.937
2.8330	106.449
2.8340	106.937
2.8350	106.937
2.8360	106.449
2.8370	106.449
2.8380	106.937
2.8390	106.449
2.8400	106.449
2.8410	106.449
2.8420	106.449
2.8430	106.449
2.8440	106.449
2.8450	106.449
2.8460	106.937
2.8470	106.449
2.8480	106.449
2.8490	106.449
2.8500	106.449
2.8510	106.449
2.8520	106.449
2.8530	106.449
2.8540	106.449
2.8550	106.449
2.8560	106.449
2.8570	106.449
2.8580	106.449
2.8590	106.449
2.8600	106.449
2.8610	106.449
2.8620	106.937
2.8630	106.937
2.8640	106.937
2.8650	106.937
2.8660	106.937
2.8670	106.937
2.8680	106.937
2.8690	106.937
2.8700	106.937
2.8710	106.937
2.8720	106.937
2.8730	106.937
2.8740	106.937
2.8750	106.937
2.8760	106.937
2.8770	106.449
2.8780	106.937
2.8790	106.937
2.8800	106.937
2.8810	106.449
2.8820	106.449
2.8830	106.937
2.8840	106.449
2.8850	106.937
2.8860	106.937
2.8870	106.937
2.8880	106.937
2.8890	106.937
2.8900	106.937
2.8910	106.937
2.8920	106.937
2.8930	106.937
2.8940	106.937
2.8950	106.937
2.8960	106.937
2.8970	106.937
2.8980	106.937
2.8990	106.937
2.9000	106.937
2.9010	106.937
2.9020	106.937
2.9030	106.937
2.9040	106.937
2.9050	106.937
2.9060	106.937
2.9070	106.937
2.9080	106.937
2.9090	106.937
2.9100	106.937
2.9110	106.449
2.9120	106.449
2.9130	106.449
2.9140	106.449
2.9150	106.937
2.9160	106.937
2.9170	106.937
2.9180	106.937
2.9190	106.937
2.9200	106.937
2.9210	106.937
2.9220	106.937
2.9230	106.937
2.9240	106.937
2.9250	106.937
2.9260	106.937
2.9270	106.937
2.9280	106.937
2.9290	106.937
2.9300	106.937
2.9310	106.937
2.9320	106.937
2.9330	106.937
2.9340	107.425
2.9350	106.937
2.9360	106.937
2.9370	106.937
2.9380	106.937
2.9390	106.937
2.9400	106.937
2.9410	106.937
2.9420	106.937
2.9430	106.937
2.9440	106.937
2.9450	106.937
2.9460	106.937
2.9470	106.937
2.9480	106.937
2.9490	106.937
2.9500	106.937
2.9510	106.937
2.9520	106.937
2.9530	106.937
2.9540	106.937
2.9550	106.937
2.9560	106.937
2.9570	106.937
2.9580	106.937
2.9590	106.937
2.9600	106.937
2.9610	106.937
2.9620	106.937
2.9630	106.937
2.9640	106.937
2.9650	107.425
2.9660	106.937
2.9670	107.425
2.9680	107.425
2.9690	107.425
2.9700	106.937
2.9710	106.937
2.9720	106.937
2.9730	106.937
2.9740	106.937
2.9750	106.937
2.9760	106.937
2.9770	106.937
2.9780	106.937
2.9790	106.937
2.9800	106.937
2.9810	106.937
2.9820	106.937
2.9830	106.937
2.9840	106.937
2.9850	107.425
2.9860	106.937
2.9870	106.937
2.9880	107.425
2.9890	106.937
2.9900	106.937
2.9910	107.425
2.9920	107.425
2.9930	107.425
2.9940	107.425
2.9950	106.937
2.9960	106.937
2.9970	107.425
2.9980	106.937
2.9990	107.425
3.0000	107.425
3.0010	107.425
3.0020	106.937
3.0030	107.425
3.0040	107.425
3.0050	106.937
3.0060	107.425
3.0070	106.937
3.0080	107.425
3.0090	106.937
3.0100	106.937
3.0110	106.937
3.0120	106.937
3.0130	106.937
3.0140	106.937
3.0150	106.937
3.0160	106.937
3.0170	106.937
3.0180	107.425
3.0190	106.937
3.0200	106.937
3.0210	107.425
3.0220	107.425
3.0230	106.937
3.0240	107.425
3.0250	107.425
3.0260	107.425
3.0270	107.425
3.0280	107.425
3.0290	107.425
3.0300	107.425
3.0310	107.425
3.0320	107.425
3.0330	106.937
3.0340	107.425
3.0350	107.425
3.0360	107.425
3.0370	107.425
3.0380	107.425
3.0390	107.425
3.0400	107.425
3.0410	107.425
3.0420	107.425
3.0430	107.425
3.0440	107.425
3.0450	107.425
3.0460	107.425
3.0470	107.425
3.0480	107.425
3.0490	107.425
3.0500	107.425
3.0510	107.425
3.0520	107.425
3.0530	107.425
3.0540	107.425
3.0550	106.937
3.0560	107.425
3.0570	107.425
3.0580	107.425
3.0590	106.937
3.0600	106.937
3.0610	106.937
3.0620	107.425
3.0630	107.425
3.0640	107.425
3.0650	107.425
3.0660	107.425
3.0670	107.425
3.0680	107.425
3.0690	107.425
3.0700	107.425
3.0710	107.425
3.0720	107.425
3.0730	107.425
3.0740	107.425
3.0750	107.425
3.0760	107.425
3.0770	107.425
3.0780	107.425
3.0790	107.425
3.0800	107.425
3.0810	107.425
3.0820	107.425
3.0830	107.425
3.0840	107.425
3.0850	107.425
3.0860	107.425
3.0870	107.425
3.0880	107.425
3.0890	107.425
3.0900	107.425
3.0910	107.425
3.0920	107.425
3.0930	107.425
3.0940	107.425
3.0950	107.425
3.0960	107.425
3.0970	107.425
3.0980	107.425
